state,county_name,fips_code,carrier,issuer_id,market,plan_count
MI,Oceana County,26127,Priority Health,29698,off_market,3
MI,Oceana County,26127,Priority Health,29698,on_market,6
MI,Ogemaw County,26129,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Ogemaw County,26129,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Ogemaw County,26129,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Ogemaw County,26129,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Ogemaw County,26129,HAP,67577,off_market,4
MI,Ogemaw County,26129,McLaren Health Plan,74917,off_market,2
MI,Ogemaw County,26129,McLaren Health Plan,74917,on_market,7
MI,Ogemaw County,26129,Meridian Choice,58594,on_market,20
MI,Ogemaw County,26129,Priority Health,29698,off_market,3
MI,Ogemaw County,26129,Priority Health,29698,on_market,6
MI,Ontonagon County,26131,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Ontonagon County,26131,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Ontonagon County,26131,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Ontonagon County,26131,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Osceola County,26133,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Osceola County,26133,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Osceola County,26133,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Osceola County,26133,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Osceola County,26133,McLaren Health Plan,74917,off_market,2
MI,Osceola County,26133,McLaren Health Plan,74917,on_market,7
MI,Osceola County,26133,Meridian Choice,58594,on_market,20
MI,Osceola County,26133,Priority Health,29698,off_market,5
MI,Osceola County,26133,Priority Health,29698,on_market,6
MI,Oscoda County,26135,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Oscoda County,26135,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Oscoda County,26135,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Oscoda County,26135,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Oscoda County,26135,McLaren Health Plan,74917,off_market,2
MI,Oscoda County,26135,McLaren Health Plan,74917,on_market,7
MI,Oscoda County,26135,Meridian Choice,58594,on_market,20
MI,Oscoda County,26135,Priority Health,29698,off_market,5
MI,Oscoda County,26135,Priority Health,29698,on_market,6
MI,Otsego County,26137,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Otsego County,26137,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Otsego County,26137,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Otsego County,26137,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Otsego County,26137,McLaren Health Plan,74917,off_market,2
MI,Otsego County,26137,McLaren Health Plan,74917,on_market,7
MI,Otsego County,26137,Priority Health,29698,off_market,5
MI,Otsego County,26137,Priority Health,29698,on_market,6
MI,Ottawa County,26139,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Ottawa County,26139,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Ottawa County,26139,BlueCross BlueShield of Michigan,98185,off_market,2
MI,Ottawa County,26139,BlueCross BlueShield of Michigan,98185,on_market,29
MI,Ottawa County,26139,McLaren Health Plan,74917,off_market,2
MI,Ottawa County,26139,McLaren Health Plan,74917,on_market,7
MI,Ottawa County,26139,Meridian Choice,58594,on_market,20
MI,Ottawa County,26139,Priority Health,29698,off_market,5
MI,Ottawa County,26139,Priority Health,29698,on_market,6
MI,Presque Isle County,26141,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Presque Isle County,26141,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Presque Isle County,26141,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Presque Isle County,26141,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Presque Isle County,26141,McLaren Health Plan,74917,off_market,2
MI,Presque Isle County,26141,McLaren Health Plan,74917,on_market,7
MI,Presque Isle County,26141,Priority Health,29698,off_market,3
MI,Presque Isle County,26141,Priority Health,29698,on_market,6
MI,Roscommon County,26143,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Roscommon County,26143,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Roscommon County,26143,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Roscommon County,26143,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Roscommon County,26143,HAP,67577,off_market,4
MI,Roscommon County,26143,McLaren Health Plan,74917,off_market,2
MI,Roscommon County,26143,McLaren Health Plan,74917,on_market,7
MI,Roscommon County,26143,Meridian Choice,58594,on_market,20
MI,Roscommon County,26143,Priority Health,29698,off_market,5
MI,Roscommon County,26143,Priority Health,29698,on_market,6
MI,Saginaw County,26145,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Saginaw County,26145,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Saginaw County,26145,BlueCross BlueShield of Michigan,98185,off_market,2
MI,Saginaw County,26145,BlueCross BlueShield of Michigan,98185,on_market,29
MI,Saginaw County,26145,HAP,37651,off_market,3
MI,Saginaw County,26145,HAP,67577,off_market,4
MI,Saginaw County,26145,McLaren Health Plan,74917,off_market,2
MI,Saginaw County,26145,McLaren Health Plan,74917,on_market,7
MI,Saginaw County,26145,Priority Health,29698,off_market,3
MI,Saginaw County,26145,Priority Health,29698,on_market,6
MI,Sanilac County,26151,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Sanilac County,26151,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Sanilac County,26151,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Sanilac County,26151,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Sanilac County,26151,HAP,37651,off_market,3
MI,Sanilac County,26151,HAP,67577,off_market,4
MI,Sanilac County,26151,McLaren Health Plan,74917,off_market,2
MI,Sanilac County,26151,McLaren Health Plan,74917,on_market,7
MI,Sanilac County,26151,Meridian Choice,58594,on_market,20
MI,Sanilac County,26151,Priority Health,29698,off_market,3
MI,Sanilac County,26151,Priority Health,29698,on_market,6
MI,Schoolcraft County,26153,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Schoolcraft County,26153,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Schoolcraft County,26153,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Schoolcraft County,26153,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Shiawassee County,26155,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Shiawassee County,26155,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Shiawassee County,26155,BlueCross BlueShield of Michigan,98185,off_market,2
MI,Shiawassee County,26155,BlueCross BlueShield of Michigan,98185,on_market,29
MI,Shiawassee County,26155,HAP,37651,off_market,3
MI,Shiawassee County,26155,HAP,67577,off_market,4
MI,Shiawassee County,26155,McLaren Health Plan,74917,off_market,2
MI,Shiawassee County,26155,McLaren Health Plan,74917,on_market,7
MI,Shiawassee County,26155,Physicians Health Plan,60829,off_market,3
MI,Shiawassee County,26155,Physicians Health Plan,60829,on_market,36
MI,Shiawassee County,26155,Priority Health,29698,off_market,3
MI,Shiawassee County,26155,Priority Health,29698,on_market,6
MI,St. Clair County,26147,BlueCross BlueShield of Michigan,15560,off_market,1
MI,St. Clair County,26147,BlueCross BlueShield of Michigan,15560,on_market,17
MI,St. Clair County,26147,BlueCross BlueShield of Michigan,98185,off_market,2
MI,St. Clair County,26147,BlueCross BlueShield of Michigan,98185,on_market,29
MI,St. Clair County,26147,HAP,37651,off_market,3
MI,St. Clair County,26147,HAP,67577,off_market,4
MI,St. Clair County,26147,McLaren Health Plan,74917,off_market,2
MI,St. Clair County,26147,McLaren Health Plan,74917,on_market,7
MI,St. Clair County,26147,Priority Health,29698,off_market,3
MI,St. Clair County,26147,Priority Health,29698,on_market,6
MI,St. Joseph County,26149,BlueCross BlueShield of Michigan,15560,off_market,1
MI,St. Joseph County,26149,BlueCross BlueShield of Michigan,15560,on_market,17
MI,St. Joseph County,26149,BlueCross BlueShield of Michigan,98185,off_market,1
MI,St. Joseph County,26149,BlueCross BlueShield of Michigan,98185,on_market,14
MI,St. Joseph County,26149,McLaren Health Plan,74917,off_market,2
MI,St. Joseph County,26149,McLaren Health Plan,74917,on_market,7
MI,St. Joseph County,26149,Meridian Choice,58594,on_market,20
MI,St. Joseph County,26149,Priority Health,29698,off_market,3
MI,St. Joseph County,26149,Priority Health,29698,on_market,6
MI,Tuscola County,26157,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Tuscola County,26157,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Tuscola County,26157,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Tuscola County,26157,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Tuscola County,26157,HAP,37651,off_market,3
MI,Tuscola County,26157,HAP,67577,off_market,4
MI,Tuscola County,26157,McLaren Health Plan,74917,off_market,2
MI,Tuscola County,26157,McLaren Health Plan,74917,on_market,7
MI,Tuscola County,26157,Priority Health,29698,off_market,3
MI,Tuscola County,26157,Priority Health,29698,on_market,6
MI,Van Buren County,26159,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Van Buren County,26159,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Van Buren County,26159,BlueCross BlueShield of Michigan,98185,off_market,2
MI,Van Buren County,26159,BlueCross BlueShield of Michigan,98185,on_market,29
MI,Van Buren County,26159,McLaren Health Plan,74917,off_market,2
MI,Van Buren County,26159,McLaren Health Plan,74917,on_market,7
MI,Van Buren County,26159,Meridian Choice,58594,on_market,20
MI,Van Buren County,26159,Priority Health,29698,off_market,8
MI,Van Buren County,26159,Priority Health,29698,on_market,11
MI,Washtenaw County,26161,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Washtenaw County,26161,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Washtenaw County,26161,BlueCross BlueShield of Michigan,98185,off_market,2
MI,Washtenaw County,26161,BlueCross BlueShield of Michigan,98185,on_market,29
MI,Washtenaw County,26161,HAP,37651,off_market,3
MI,Washtenaw County,26161,HAP,67577,off_market,4
MI,Washtenaw County,26161,McLaren Health Plan,74917,off_market,2
MI,Washtenaw County,26161,McLaren Health Plan,74917,on_market,7
MI,Washtenaw County,26161,Meridian Choice,58594,on_market,20
MI,Washtenaw County,26161,Molina,40047,on_market,5
MI,Washtenaw County,26161,Oscar,77739,off_market,1
MI,Washtenaw County,26161,Oscar,77739,on_market,17
MI,Washtenaw County,26161,Priority Health,29698,off_market,8
MI,Washtenaw County,26161,Priority Health,29698,on_market,11
MI,Wayne County,26163,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Wayne County,26163,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Wayne County,26163,BlueCross BlueShield of Michigan,98185,off_market,3
MI,Wayne County,26163,BlueCross BlueShield of Michigan,98185,on_market,43
MI,Wayne County,26163,HAP,37651,off_market,6
MI,Wayne County,26163,HAP,67577,off_market,4
MI,Wayne County,26163,McLaren Health Plan,74917,off_market,2
MI,Wayne County,26163,McLaren Health Plan,74917,on_market,7
MI,Wayne County,26163,Meridian Choice,58594,on_market,20
MI,Wayne County,26163,Molina,40047,on_market,5
MI,Wayne County,26163,Oscar,77739,off_market,1
MI,Wayne County,26163,Oscar,77739,on_market,17
MI,Wayne County,26163,Priority Health,29698,off_market,14
MI,Wayne County,26163,Priority Health,29698,on_market,21
MI,Wayne County,26163,Total Health Care USA,67183,on_market,19
MI,Wexford County,26165,BlueCross BlueShield of Michigan,15560,off_market,1
MI,Wexford County,26165,BlueCross BlueShield of Michigan,15560,on_market,17
MI,Wexford County,26165,BlueCross BlueShield of Michigan,98185,off_market,1
MI,Wexford County,26165,BlueCross BlueShield of Michigan,98185,on_market,14
MI,Wexford County,26165,McLaren Health Plan,74917,off_market,2
MI,Wexford County,26165,McLaren Health Plan,74917,on_market,7
MI,Wexford County,26165,Priority Health,29698,off_market,5
MI,Wexford County,26165,Priority Health,29698,on_market,6
MN,Aitkin County,27001,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Aitkin County,27001,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Aitkin County,27001,Medica,31616,off_market,18
MN,Aitkin County,27001,Medica,31616,on_market,12
MN,Aitkin County,27001,UCare,85736,on_market,7
MN,Anoka County,27003,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Anoka County,27003,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Anoka County,27003,HealthPartners,34102,off_market,11
MN,Anoka County,27003,HealthPartners,34102,on_market,11
MN,Anoka County,27003,Medica,31616,off_market,19
MN,Anoka County,27003,Medica,31616,on_market,24
MN,Anoka County,27003,PreferredOne,88102,off_market,3
MN,Anoka County,27003,UCare,85736,on_market,12
MN,Becker County,27005,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Becker County,27005,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Becker County,27005,Medica,31616,off_market,18
MN,Becker County,27005,Medica,31616,on_market,12
MN,Beltrami County,27007,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Beltrami County,27007,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Beltrami County,27007,Medica,31616,off_market,18
MN,Beltrami County,27007,Medica,31616,on_market,12
MN,Benton County,27009,HealthPartners,34102,off_market,11
MN,Benton County,27009,HealthPartners,34102,on_market,11
MN,Benton County,27009,Medica,31616,off_market,18
MN,Benton County,27009,Medica,31616,on_market,12
MN,Benton County,27009,UCare,85736,on_market,7
MN,Big Stone County,27011,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Big Stone County,27011,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Big Stone County,27011,Medica,31616,off_market,18
MN,Big Stone County,27011,Medica,31616,on_market,12
MN,Blue Earth County,27013,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Blue Earth County,27013,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Blue Earth County,27013,Medica,31616,off_market,19
MN,Blue Earth County,27013,Medica,31616,on_market,24
MN,Brown County,27015,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Brown County,27015,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Brown County,27015,Medica,31616,off_market,19
MN,Brown County,27015,Medica,31616,on_market,24
MN,Carlton County,27017,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Carlton County,27017,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Carlton County,27017,Medica,31616,off_market,18
MN,Carlton County,27017,Medica,31616,on_market,12
MN,Carlton County,27017,UCare,85736,on_market,7
MN,Carver County,27019,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Carver County,27019,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Carver County,27019,HealthPartners,34102,off_market,11
MN,Carver County,27019,HealthPartners,34102,on_market,11
MN,Carver County,27019,Medica,31616,off_market,18
MN,Carver County,27019,Medica,31616,on_market,12
MN,Carver County,27019,UCare,85736,on_market,12
MN,Cass County,27021,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Cass County,27021,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Cass County,27021,Medica,31616,off_market,18
MN,Cass County,27021,Medica,31616,on_market,12
MN,Cass County,27021,UCare,85736,on_market,7
MN,Chippewa County,27023,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Chippewa County,27023,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Chippewa County,27023,Medica,31616,off_market,18
MN,Chippewa County,27023,Medica,31616,on_market,12
MN,Chisago County,27025,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Chisago County,27025,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Chisago County,27025,Medica,31616,off_market,18
MN,Chisago County,27025,Medica,31616,on_market,12
MN,Chisago County,27025,UCare,85736,on_market,12
MN,Clay County,27027,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Clay County,27027,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Clay County,27027,Medica,31616,off_market,18
MN,Clay County,27027,Medica,31616,on_market,12
MN,Clearwater County,27029,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Clearwater County,27029,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Clearwater County,27029,Medica,31616,off_market,18
MN,Clearwater County,27029,Medica,31616,on_market,12
MN,Cook County,27031,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Cook County,27031,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Cook County,27031,Medica,31616,off_market,18
MN,Cook County,27031,Medica,31616,on_market,12
MN,Cook County,27031,UCare,85736,on_market,7
MN,Cottonwood County,27033,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Cottonwood County,27033,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Cottonwood County,27033,Medica,31616,off_market,18
MN,Cottonwood County,27033,Medica,31616,on_market,12
MN,Crow Wing County,27035,Medica,31616,off_market,18
MN,Crow Wing County,27035,Medica,31616,on_market,12
MN,Crow Wing County,27035,UCare,85736,on_market,7
MN,Dakota County,27037,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Dakota County,27037,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Dakota County,27037,HealthPartners,34102,off_market,11
MN,Dakota County,27037,HealthPartners,34102,on_market,11
MN,Dakota County,27037,Medica,31616,off_market,18
MN,Dakota County,27037,Medica,31616,on_market,12
MN,Dakota County,27037,PreferredOne,88102,off_market,3
MN,Dakota County,27037,UCare,85736,on_market,12
MN,Dodge County,27039,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Dodge County,27039,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Dodge County,27039,Medica,31616,off_market,19
MN,Dodge County,27039,Medica,31616,on_market,24
MN,Douglas County,27041,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Douglas County,27041,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Douglas County,27041,Medica,31616,off_market,18
MN,Douglas County,27041,Medica,31616,on_market,12
MN,Faribault County,27043,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Faribault County,27043,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Faribault County,27043,Medica,31616,off_market,19
MN,Faribault County,27043,Medica,31616,on_market,24
MN,Fillmore County,27045,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Fillmore County,27045,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Fillmore County,27045,Medica,31616,off_market,19
MN,Fillmore County,27045,Medica,31616,on_market,24
MN,Freeborn County,27047,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Freeborn County,27047,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Freeborn County,27047,Medica,31616,off_market,19
MN,Freeborn County,27047,Medica,31616,on_market,24
MN,Goodhue County,27049,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Goodhue County,27049,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Goodhue County,27049,Medica,31616,off_market,19
MN,Goodhue County,27049,Medica,31616,on_market,24
MN,Grant County,27051,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Grant County,27051,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Grant County,27051,Medica,31616,off_market,18
MN,Grant County,27051,Medica,31616,on_market,12
MN,Hennepin County,27053,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Hennepin County,27053,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Hennepin County,27053,HealthPartners,34102,off_market,11
MN,Hennepin County,27053,HealthPartners,34102,on_market,11
MN,Hennepin County,27053,Medica,31616,off_market,19
MN,Hennepin County,27053,Medica,31616,on_market,24
MN,Hennepin County,27053,PreferredOne,88102,off_market,3
MN,Hennepin County,27053,UCare,85736,on_market,12
MN,Houston County,27055,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Houston County,27055,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Houston County,27055,Medica,31616,off_market,19
MN,Houston County,27055,Medica,31616,on_market,24
MN,Hubbard County,27057,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Hubbard County,27057,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Hubbard County,27057,Medica,31616,off_market,18
MN,Hubbard County,27057,Medica,31616,on_market,12
MN,Isanti County,27059,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Isanti County,27059,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Isanti County,27059,Medica,31616,off_market,18
MN,Isanti County,27059,Medica,31616,on_market,12
MN,Isanti County,27059,UCare,85736,on_market,12
MN,Itasca County,27061,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Itasca County,27061,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Itasca County,27061,Medica,31616,off_market,18
MN,Itasca County,27061,Medica,31616,on_market,12
MN,Itasca County,27061,UCare,85736,on_market,7
MN,Jackson County,27063,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Jackson County,27063,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Jackson County,27063,Medica,31616,off_market,18
MN,Jackson County,27063,Medica,31616,on_market,12
MN,Kanabec County,27065,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Kanabec County,27065,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Kanabec County,27065,Medica,31616,off_market,18
MN,Kanabec County,27065,Medica,31616,on_market,12
MN,Kanabec County,27065,UCare,85736,on_market,7
MN,Kandiyohi County,27067,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Kandiyohi County,27067,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Kandiyohi County,27067,Medica,31616,off_market,18
MN,Kandiyohi County,27067,Medica,31616,on_market,12
MN,Kittson County,27069,Medica,31616,off_market,19
MN,Kittson County,27069,Medica,31616,on_market,24
MN,Koochiching County,27071,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Koochiching County,27071,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Koochiching County,27071,Medica,31616,off_market,18
MN,Koochiching County,27071,Medica,31616,on_market,12
MN,Koochiching County,27071,UCare,85736,on_market,7
MN,Lac qui Parle County,27073,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Lac qui Parle County,27073,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Lac qui Parle County,27073,Medica,31616,off_market,18
MN,Lac qui Parle County,27073,Medica,31616,on_market,12
MN,Lake County,27075,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Lake County,27075,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Lake County,27075,Medica,31616,off_market,18
MN,Lake County,27075,Medica,31616,on_market,12
MN,Lake County,27075,UCare,85736,on_market,7
MN,Lake of the Woods County,27077,Medica,31616,off_market,18
MN,Lake of the Woods County,27077,Medica,31616,on_market,12
MN,Le Sueur County,27079,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Le Sueur County,27079,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Le Sueur County,27079,Medica,31616,off_market,19
MN,Le Sueur County,27079,Medica,31616,on_market,24
MN,Lincoln County,27081,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Lincoln County,27081,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Lincoln County,27081,Medica,31616,off_market,18
MN,Lincoln County,27081,Medica,31616,on_market,12
MN,Lyon County,27083,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Lyon County,27083,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Lyon County,27083,Medica,31616,off_market,18
MN,Lyon County,27083,Medica,31616,on_market,12
MN,Mahnomen County,27087,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Mahnomen County,27087,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Mahnomen County,27087,Medica,31616,off_market,18
MN,Mahnomen County,27087,Medica,31616,on_market,12
MN,Marshall County,27089,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Marshall County,27089,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Marshall County,27089,Medica,31616,off_market,19
MN,Marshall County,27089,Medica,31616,on_market,24
MN,Martin County,27091,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Martin County,27091,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Martin County,27091,Medica,31616,off_market,19
MN,Martin County,27091,Medica,31616,on_market,24
MN,McLeod County,27085,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,McLeod County,27085,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,McLeod County,27085,Medica,31616,off_market,18
MN,McLeod County,27085,Medica,31616,on_market,12
MN,Meeker County,27093,Medica,31616,off_market,18
MN,Meeker County,27093,Medica,31616,on_market,12
MN,Mille Lacs County,27095,Medica,31616,off_market,18
MN,Mille Lacs County,27095,Medica,31616,on_market,12
MN,Mille Lacs County,27095,UCare,85736,on_market,7
MN,Morrison County,27097,Medica,31616,off_market,18
MN,Morrison County,27097,Medica,31616,on_market,12
MN,Morrison County,27097,UCare,85736,on_market,7
MN,Mower County,27099,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Mower County,27099,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Mower County,27099,Medica,31616,off_market,19
MN,Mower County,27099,Medica,31616,on_market,24
MN,Murray County,27101,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Murray County,27101,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Murray County,27101,Medica,31616,off_market,18
MN,Murray County,27101,Medica,31616,on_market,12
MN,Nicollet County,27103,BlueCross BlueShield of Minnesota,57129,off_market,6
MN,Nicollet County,27103,BlueCross BlueShield of Minnesota,57129,on_market,12
MN,Nicollet County,27103,Medica,31616,off_market,19
MN,Nicollet County,27103,Medica,31616,on_market,24
MN,Nobles County,27105,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Nobles County,27105,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Nobles County,27105,Medica,31616,off_market,18
MN,Nobles County,27105,Medica,31616,on_market,12
MN,Norman County,27107,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Norman County,27107,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Norman County,27107,Medica,31616,off_market,18
MN,Norman County,27107,Medica,31616,on_market,12
MN,Olmsted County,27109,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Olmsted County,27109,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Olmsted County,27109,Medica,31616,off_market,19
MN,Olmsted County,27109,Medica,31616,on_market,24
MN,Otter Tail County,27111,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Otter Tail County,27111,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Otter Tail County,27111,Medica,31616,off_market,18
MN,Otter Tail County,27111,Medica,31616,on_market,12
MN,Pennington County,27113,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Pennington County,27113,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Pennington County,27113,Medica,31616,off_market,19
MN,Pennington County,27113,Medica,31616,on_market,24
MN,Pine County,27115,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Pine County,27115,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Pine County,27115,Medica,31616,off_market,18
MN,Pine County,27115,Medica,31616,on_market,12
MN,Pine County,27115,UCare,85736,on_market,7
MN,Pipestone County,27117,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Pipestone County,27117,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Pipestone County,27117,Medica,31616,off_market,18
MN,Pipestone County,27117,Medica,31616,on_market,12
MN,Polk County,27119,BlueCross BlueShield of Minnesota,57129,off_market,3
MN,Polk County,27119,BlueCross BlueShield of Minnesota,57129,on_market,6
MN,Polk County,27119,Medica,31616,off_market,19
MN,Polk County,27119,Medica,31616,on_market,24
MN,Pope County,27121,BlueCross BlueShield of Minnesota,57129,off_market,3
