fips_code,county_name,rating_area_count,rating_area_id,year
29029,Camden County,1,MO05,2019
29031,Cape Girardeau County,1,MO10,2019
29033,Carroll County,1,MO01,2019
29035,Carter County,1,MO09,2019
29037,Cass County,1,MO03,2019
29039,Cedar County,1,MO08,2019
29041,Chariton County,1,MO05,2019
29043,Christian County,1,MO08,2019
29045,Clark County,1,MO02,2019
29047,Clay County,1,MO03,2019
29049,Clinton County,1,MO01,2019
29051,Cole County,1,MO05,2019
29053,Cooper County,1,MO05,2019
29055,Crawford County,1,MO09,2019
29057,Dade County,1,MO08,2019
29059,Dallas County,1,MO08,2019
29061,Daviess County,1,MO01,2019
29063,DeKalb County,1,MO01,2019
29065,Dent County,1,MO09,2019
29067,Douglas County,1,MO08,2019
29069,Dunklin County,1,MO10,2019
29071,Franklin County,1,MO06,2019
29073,Gasconade County,1,MO05,2019
29075,Gentry County,1,MO01,2019
29077,Greene County,1,MO08,2019
29079,Grundy County,1,MO01,2019
29081,Harrison County,1,MO01,2019
29083,Henry County,1,MO04,2019
29085,Hickory County,1,MO08,2019
29087,Holt County,1,MO01,2019
29089,Howard County,1,MO05,2019
29091,Howell County,1,MO09,2019
29093,Iron County,1,MO09,2019
29095,Jackson County,1,MO03,2019
29097,Jasper County,1,MO07,2019
29099,Jefferson County,1,MO06,2019
29101,Johnson County,1,MO04,2019
29103,Knox County,1,MO02,2019
29105,Laclede County,1,MO08,2019
29107,Lafayette County,1,MO04,2019
29109,Lawrence County,1,MO08,2019
29111,Lewis County,1,MO02,2019
29113,Lincoln County,1,MO06,2019
29115,Linn County,1,MO02,2019
29117,Livingston County,1,MO01,2019
29119,McDonald County,1,MO07,2019
29121,Macon County,1,MO02,2019
29123,Madison County,1,MO10,2019
29125,Maries County,1,MO05,2019
29127,Marion County,1,MO02,2019
29129,Mercer County,1,MO01,2019
29131,Miller County,1,MO05,2019
29133,Mississippi County,1,MO10,2019
29135,Moniteau County,1,MO05,2019
29137,Monroe County,1,MO05,2019
29139,Montgomery County,1,MO05,2019
29141,Morgan County,1,MO05,2019
29143,New Madrid County,1,MO10,2019
29145,Newton County,1,MO07,2019
29147,Nodaway County,1,MO01,2019
29149,Oregon County,1,MO09,2019
29151,Osage County,1,MO05,2019
29153,Ozark County,1,MO08,2019
29155,Pemiscot County,1,MO10,2019
29157,Perry County,1,MO10,2019
29159,Pettis County,1,MO04,2019
29161,Phelps County,1,MO09,2019
29163,Pike County,1,MO02,2019
29165,Platte County,1,MO03,2019
29167,Polk County,1,MO08,2019
29169,Pulaski County,1,MO09,2019
29171,Putnam County,1,MO02,2019
29173,Ralls County,1,MO02,2019
29175,Randolph County,1,MO05,2019
29177,Ray County,1,MO01,2019
29179,Reynolds County,1,MO09,2019
29181,Ripley County,1,MO09,2019
29183,St. Charles County,1,MO06,2019
29185,St. Clair County,1,MO04,2019
29186,Ste. Genevieve County,1,MO06,2019
29187,St. Francois County,1,MO06,2019
29189,St. Louis County,1,MO06,2019
29195,Saline County,1,MO04,2019
29197,Schuyler County,1,MO02,2019
29199,Scotland County,1,MO02,2019
29201,Scott County,1,MO10,2019
29203,Shannon County,1,MO09,2019
29205,Shelby County,1,MO02,2019
29207,Stoddard County,1,MO10,2019
29209,Stone County,1,MO08,2019
29211,Sullivan County,1,MO02,2019
29213,Taney County,1,MO08,2019
29215,Texas County,1,MO09,2019
29217,Vernon County,1,MO04,2019
29219,Warren County,1,MO06,2019
29221,Washington County,1,MO06,2019
29223,Wayne County,1,MO10,2019
29225,Webster County,1,MO08,2019
29227,Worth County,1,MO01,2019
29229,Wright County,1,MO08,2019
29510,St. Louis city,1,MO06,2019
30001,Beaverhead County,1,MT04,2019
30003,Big Horn County,1,MT04,2019
30005,Blaine County,1,MT04,2019
30007,Broadwater County,1,MT02,2019
30009,Carbon County,1,MT01,2019
30011,Carter County,1,MT04,2019
30013,Cascade County,1,MT02,2019
30015,Chouteau County,1,MT02,2019
30017,Custer County,1,MT04,2019
30019,Daniels County,1,MT04,2019
30021,Dawson County,1,MT04,2019
30023,Deer Lodge County,1,MT02,2019
30025,Fallon County,1,MT04,2019
30027,Fergus County,1,MT04,2019
30029,Flathead County,1,MT03,2019
30031,Gallatin County,1,MT02,2019
30033,Garfield County,1,MT04,2019
30035,Glacier County,1,MT04,2019
30037,Golden Valley County,1,MT04,2019
30039,Granite County,1,MT04,2019
30041,Hill County,1,MT04,2019
30043,Jefferson County,1,MT02,2019
30045,Judith Basin County,1,MT02,2019
30047,Lake County,1,MT03,2019
30049,Lewis and Clark County,1,MT02,2019
30051,Liberty County,1,MT04,2019
30053,Lincoln County,1,MT04,2019
30055,McCone County,1,MT04,2019
30057,Madison County,1,MT04,2019
30059,Meagher County,1,MT04,2019
30061,Mineral County,1,MT04,2019
30063,Missoula County,1,MT03,2019
30065,Musselshell County,1,MT01,2019
30067,Park County,1,MT04,2019
30069,Petroleum County,1,MT04,2019
30071,Phillips County,1,MT04,2019
30073,Pondera County,1,MT04,2019
30075,Powder River County,1,MT04,2019
30077,Powell County,1,MT04,2019
30079,Prairie County,1,MT04,2019
30081,Ravalli County,1,MT04,2019
30083,Richland County,1,MT04,2019
30085,Roosevelt County,1,MT04,2019
30087,Rosebud County,1,MT04,2019
30089,Sanders County,1,MT04,2019
30091,Sheridan County,1,MT04,2019
30093,Silver Bow County,1,MT02,2019
30095,Stillwater County,1,MT01,2019
30097,Sweet Grass County,1,MT01,2019
30099,Teton County,1,MT02,2019
30101,Toole County,1,MT04,2019
30103,Treasure County,1,MT04,2019
30105,Valley County,1,MT04,2019
30107,Wheatland County,1,MT04,2019
30109,Wibaux County,1,MT04,2019
30111,Yellowstone County,1,MT01,2019
31001,Adams County,1,NE03,2019
31003,Antelope County,1,NE03,2019
31005,Arthur County,1,NE04,2019
31007,Banner County,1,NE04,2019
31009,Blaine County,2,NE03,2019
31009,Blaine County,2,NE04,2019
31011,Boone County,1,NE03,2019
31013,Box Butte County,1,NE04,2019
31015,Boyd County,1,NE03,2019
31017,Brown County,1,NE04,2019
31019,Buffalo County,1,NE03,2019
31021,Burt County,1,NE01,2019
31023,Butler County,2,NE01,2019
31023,Butler County,2,NE03,2019
31025,Cass County,2,NE01,2019
31025,Cass County,2,NE02,2019
31027,Cedar County,1,NE03,2019
31029,Chase County,1,NE04,2019
31031,Cherry County,1,NE04,2019
31033,Cheyenne County,1,NE04,2019
31035,Clay County,2,NE02,2019
31035,Clay County,2,NE03,2019
31037,Colfax County,1,NE03,2019
31039,Cuming County,2,NE01,2019
31039,Cuming County,2,NE03,2019
31041,Custer County,2,NE03,2019
31041,Custer County,2,NE04,2019
31043,Dakota County,2,NE01,2019
31043,Dakota County,2,NE03,2019
31045,Dawes County,1,NE04,2019
31047,Dawson County,2,NE03,2019
31047,Dawson County,2,NE04,2019
31049,Deuel County,1,NE04,2019
31051,Dixon County,1,NE03,2019
31053,Dodge County,2,NE01,2019
31053,Dodge County,2,NE03,2019
31055,Douglas County,1,NE01,2019
31057,Dundy County,1,NE04,2019
31059,Fillmore County,2,NE02,2019
31059,Fillmore County,2,NE03,2019
31061,Franklin County,1,NE03,2019
31063,Frontier County,1,NE04,2019
31065,Furnas County,2,NE03,2019
31065,Furnas County,2,NE04,2019
31067,Gage County,1,NE02,2019
31069,Garden County,1,NE04,2019
31071,Garfield County,1,NE03,2019
31073,Gosper County,2,NE03,2019
31073,Gosper County,2,NE04,2019
31075,Grant County,1,NE04,2019
31077,Greeley County,1,NE03,2019
31079,Hall County,1,NE03,2019
31081,Hamilton County,2,NE02,2019
31081,Hamilton County,2,NE03,2019
31083,Harlan County,1,NE03,2019
31085,Hayes County,1,NE04,2019
31087,Hitchcock County,1,NE04,2019
31089,Holt County,1,NE03,2019
31091,Hooker County,1,NE04,2019
31093,Howard County,1,NE03,2019
31095,Jefferson County,1,NE02,2019
31097,Johnson County,1,NE02,2019
31099,Kearney County,1,NE03,2019
31101,Keith County,1,NE04,2019
31103,Keya Paha County,1,NE03,2019
31105,Kimball County,1,NE04,2019
31107,Knox County,1,NE03,2019
31109,Lancaster County,2,NE01,2019
31109,Lancaster County,2,NE02,2019
31111,Lincoln County,1,NE04,2019
31113,Logan County,1,NE04,2019
31115,Loup County,1,NE03,2019
31117,McPherson County,1,NE04,2019
31119,Madison County,1,NE03,2019
31121,Merrick County,1,NE03,2019
31123,Morrill County,2,NE03,2019
31123,Morrill County,2,NE04,2019
31125,Nance County,1,NE03,2019
31127,Nemaha County,1,NE02,2019
31129,Nuckolls County,1,NE03,2019
31131,Otoe County,1,NE02,2019
31133,Pawnee County,1,NE02,2019
31135,Perkins County,1,NE04,2019
31137,Phelps County,1,NE03,2019
31139,Pierce County,1,NE03,2019
31141,Platte County,1,NE03,2019
31143,Polk County,2,NE02,2019
31143,Polk County,2,NE03,2019
31145,Red Willow County,1,NE04,2019
31147,Richardson County,1,NE02,2019
31149,Rock County,2,NE03,2019
31149,Rock County,2,NE04,2019
31151,Saline County,1,NE02,2019
31153,Sarpy County,1,NE01,2019
31155,Saunders County,3,NE01,2019
31155,Saunders County,3,NE02,2019
31155,Saunders County,3,NE03,2019
31157,Scotts Bluff County,1,NE04,2019
31159,Seward County,3,NE01,2019
31159,Seward County,3,NE02,2019
31159,Seward County,3,NE03,2019
31161,Sheridan County,1,NE04,2019
31163,Sherman County,1,NE03,2019
31165,Sioux County,1,NE04,2019
31167,Stanton County,1,NE03,2019
31169,Thayer County,2,NE02,2019
31169,Thayer County,2,NE03,2019
31171,Thomas County,1,NE04,2019
31173,Thurston County,1,NE01,2019
31175,Valley County,1,NE03,2019
31177,Washington County,1,NE01,2019
31179,Wayne County,2,NE01,2019
31179,Wayne County,2,NE03,2019
31181,Webster County,1,NE03,2019
31183,Wheeler County,1,NE03,2019
31185,York County,2,NE02,2019
31185,York County,2,NE03,2019
32001,Churchill County,1,NV04,2019
32003,Clark County,1,NV01,2019
32005,Douglas County,1,NV03,2019
32007,Elko County,1,NV04,2019
32009,Esmeralda County,1,NV04,2019
32011,Eureka County,1,NV04,2019
32013,Humboldt County,1,NV04,2019
32015,Lander County,1,NV04,2019
32017,Lincoln County,1,NV04,2019
32019,Lyon County,1,NV03,2019
32021,Mineral County,1,NV04,2019
32023,Nye County,1,NV01,2019
32027,Pershing County,1,NV04,2019
32029,Storey County,1,NV03,2019
32031,Washoe County,1,NV02,2019
32033,White Pine County,1,NV04,2019
32510,Carson City,1,NV03,2019
33001,Belknap County,1,NH01,2019
33003,Carroll County,1,NH01,2019
33005,Cheshire County,1,NH01,2019
33007,Coos County,1,NH01,2019
33009,Grafton County,1,NH01,2019
33011,Hillsborough County,1,NH01,2019
33013,Merrimack County,1,NH01,2019
33015,Rockingham County,1,NH01,2019
33017,Strafford County,1,NH01,2019
33019,Sullivan County,1,NH01,2019
34001,Atlantic County,1,NJ01,2019
34003,Bergen County,1,NJ01,2019
34005,Burlington County,1,NJ01,2019
34007,Camden County,1,NJ01,2019
34009,Cape May County,1,NJ01,2019
34011,Cumberland County,1,NJ01,2019
34013,Essex County,1,NJ01,2019
34015,Gloucester County,1,NJ01,2019
34017,Hudson County,1,NJ01,2019
34019,Hunterdon County,1,NJ01,2019
34021,Mercer County,1,NJ01,2019
34023,Middlesex County,1,NJ01,2019
34025,Monmouth County,1,NJ01,2019
34027,Morris County,1,NJ01,2019
34029,Ocean County,1,NJ01,2019
34031,Passaic County,1,NJ01,2019
34033,Salem County,1,NJ01,2019
34035,Somerset County,1,NJ01,2019
34037,Sussex County,1,NJ01,2019
34039,Union County,1,NJ01,2019
34041,Warren County,1,NJ01,2019
35001,Bernalillo County,1,NM01,2019
35003,Catron County,1,NM05,2019
35005,Chaves County,1,NM05,2019
35006,Cibola County,1,NM05,2019
35007,Colfax County,1,NM05,2019
35009,Curry County,1,NM05,2019
35011,De Baca County,1,NM05,2019
35013,Dona Ana County,1,NM03,2019
35015,Eddy County,1,NM05,2019
35017,Grant County,1,NM05,2019
35019,Guadalupe County,1,NM05,2019
35021,Harding County,1,NM05,2019
35023,Hidalgo County,1,NM05,2019
35025,Lea County,1,NM05,2019
35027,Lincoln County,1,NM05,2019
35028,Los Alamos County,1,NM05,2019
35029,Luna County,1,NM05,2019
35031,McKinley County,1,NM05,2019
35033,Mora County,1,NM05,2019
35035,Otero County,1,NM05,2019
35037,Quay County,1,NM05,2019
35039,Rio Arriba County,1,NM05,2019
35041,Roosevelt County,1,NM05,2019
35043,Sandoval County,1,NM01,2019
35045,San Juan County,1,NM02,2019
35047,San Miguel County,1,NM05,2019
35049,Santa Fe County,1,NM04,2019
35051,Sierra County,1,NM05,2019
35053,Socorro County,1,NM05,2019
35055,Taos County,1,NM05,2019
35057,Torrance County,1,NM01,2019
35059,Union County,1,NM05,2019
35061,Valencia County,1,NM01,2019
36001,Albany County,1,NY01,2019
36003,Allegany County,1,NY02,2019
36005,Bronx County,1,NY04,2019
36007,Broome County,1,NY06,2019
36009,Cattaraugus County,1,NY02,2019
36011,Cayuga County,1,NY06,2019
36013,Chautauqua County,1,NY02,2019
36015,Chemung County,1,NY06,2019
36017,Chenango County,1,NY07,2019
36019,Clinton County,1,NY07,2019
36021,Columbia County,1,NY01,2019
36023,Cortland County,1,NY06,2019
36025,Delaware County,1,NY03,2019
36027,Dutchess County,1,NY03,2019
36029,Erie County,1,NY02,2019
36031,Essex County,1,NY07,2019
36033,Franklin County,1,NY07,2019
36035,Fulton County,1,NY01,2019
36037,Genesee County,1,NY02,2019
36039,Greene County,1,NY01,2019
36041,Hamilton County,1,NY07,2019
36043,Herkimer County,1,NY07,2019
36045,Jefferson County,1,NY07,2019
36047,Kings County,1,NY04,2019
36049,Lewis County,1,NY07,2019
36051,Livingston County,1,NY05,2019
36053,Madison County,1,NY07,2019
36055,Monroe County,1,NY05,2019
36057,Montgomery County,1,NY01,2019
36059,Nassau County,1,NY08,2019
36061,New York County,1,NY04,2019
36063,Niagara County,1,NY02,2019
36065,Oneida County,1,NY07,2019
36067,Onondaga County,1,NY06,2019
36069,Ontario County,1,NY05,2019
36071,Orange County,1,NY03,2019
36073,Orleans County,1,NY02,2019
36075,Oswego County,1,NY07,2019
36077,Otsego County,1,NY07,2019
36079,Putnam County,1,NY03,2019
36081,Queens County,1,NY04,2019
36083,Rensselaer County,1,NY01,2019
36085,Richmond County,1,NY04,2019
36087,Rockland County,1,NY04,2019
36089,St. Lawrence County,1,NY07,2019
36091,Saratoga County,1,NY01,2019
36093,Schenectady County,1,NY01,2019
36095,Schoharie County,1,NY01,2019
36097,Schuyler County,1,NY06,2019
36099,Seneca County,1,NY05,2019
36101,Steuben County,1,NY06,2019
36103,Suffolk County,1,NY08,2019
36105,Sullivan County,1,NY03,2019
36107,Tioga County,1,NY06,2019
36109,Tompkins County,1,NY06,2019
36111,Ulster County,1,NY03,2019
36113,Warren County,1,NY01,2019
36115,Washington County,1,NY01,2019
36117,Wayne County,1,NY05,2019
36119,Westchester County,1,NY04,2019
36121,Wyoming County,1,NY02,2019
36123,Yates County,1,NY05,2019
37001,Alamance County,1,NC11,2019
37003,Alexander County,1,NC02,2019
37005,Alleghany County,1,NC03,2019
37007,Anson County,1,NC04,2019
37009,Ashe County,1,NC03,2019
37011,Avery County,1,NC01,2019
37013,Beaufort County,1,NC16,2019
37015,Bertie County,1,NC12,2019
37017,Bladen County,1,NC09,2019
37019,Brunswick County,1,NC15,2019
37021,Buncombe County,1,NC01,2019
37023,Burke County,1,NC02,2019
37025,Cabarrus County,1,NC04,2019
37027,Caldwell County,1,NC02,2019
37029,Camden County,1,NC12,2019
37031,Carteret County,1,NC16,2019
37033,Caswell County,1,NC11,2019
37035,Catawba County,1,NC02,2019
37037,Chatham County,1,NC11,2019
37039,Cherokee County,1,NC01,2019
37041,Chowan County,1,NC12,2019
37043,Clay County,1,NC01,2019
37045,Cleveland County,1,NC05,2019
37047,Columbus County,1,NC15,2019
37049,Craven County,1,NC16,2019
37051,Cumberland County,1,NC09,2019
37053,Currituck County,1,NC12,2019
37055,Dare County,1,NC16,2019
37057,Davidson County,1,NC06,2019
37059,Davie County,1,NC06,2019
37061,Duplin County,1,NC15,2019
37063,Durham County,1,NC11,2019
37065,Edgecombe County,1,NC14,2019
37067,Forsyth County,1,NC06,2019
37069,Franklin County,1,NC13,2019
37071,Gaston County,1,NC05,2019
37073,Gates County,1,NC12,2019
37075,Graham County,1,NC01,2019
37077,Granville County,1,NC10,2019
37079,Greene County,1,NC14,2019
37081,Guilford County,1,NC07,2019
37083,Halifax County,1,NC12,2019
37085,Harnett County,1,NC09,2019
37087,Haywood County,1,NC01,2019
37089,Henderson County,1,NC01,2019
37091,Hertford County,1,NC12,2019
37093,Hoke County,1,NC09,2019
37095,Hyde County,1,NC16,2019
37097,Iredell County,1,NC02,2019
37099,Jackson County,1,NC01,2019
37101,Johnston County,1,NC13,2019
37103,Jones County,1,NC16,2019
37105,Lee County,1,NC11,2019
37107,Lenoir County,1,NC16,2019
37109,Lincoln County,1,NC05,2019
37111,McDowell County,1,NC01,2019
37113,Macon County,1,NC01,2019
37115,Madison County,1,NC01,2019
37117,Martin County,1,NC12,2019
37119,Mecklenburg County,1,NC04,2019
37121,Mitchell County,1,NC01,2019
37123,Montgomery County,1,NC08,2019
37125,Moore County,1,NC08,2019
37127,Nash County,1,NC14,2019
37129,New Hanover County,1,NC15,2019
37131,Northampton County,1,NC12,2019
37133,Onslow County,1,NC15,2019
37135,Orange County,1,NC11,2019
37137,Pamlico County,1,NC16,2019
37139,Pasquotank County,1,NC12,2019
37141,Pender County,1,NC15,2019
37143,Perquimans County,1,NC12,2019
37145,Person County,1,NC11,2019
37147,Pitt County,1,NC14,2019
37149,Polk County,1,NC01,2019
37151,Randolph County,1,NC07,2019
37153,Richmond County,1,NC09,2019
37155,Robeson County,1,NC09,2019
37157,Rockingham County,1,NC07,2019
37159,Rowan County,1,NC04,2019
37161,Rutherford County,1,NC01,2019
37163,Sampson County,1,NC09,2019
37165,Scotland County,1,NC09,2019
37167,Stanly County,1,NC04,2019
37169,Stokes County,1,NC06,2019
37171,Surry County,1,NC06,2019
37173,Swain County,1,NC01,2019
37175,Transylvania County,1,NC01,2019
37177,Tyrrell County,1,NC16,2019
37179,Union County,1,NC04,2019
37181,Vance County,1,NC10,2019
37183,Wake County,1,NC13,2019
37185,Warren County,1,NC10,2019
37187,Washington County,1,NC16,2019
37189,Watauga County,1,NC03,2019
37191,Wayne County,1,NC14,2019
37193,Wilkes County,1,NC03,2019
37195,Wilson County,1,NC14,2019
37197,Yadkin County,1,NC06,2019
37199,Yancey County,1,NC01,2019
38001,Adams County,1,ND04,2019
38003,Barnes County,1,ND04,2019
38005,Benson County,1,ND04,2019
38007,Billings County,1,ND04,2019
38009,Bottineau County,1,ND04,2019
38011,Bowman County,1,ND04,2019
38013,Burke County,1,ND04,2019
38015,Burleigh County,1,ND01,2019
38017,Cass County,1,ND02,2019
38019,Cavalier County,1,ND04,2019
38021,Dickey County,1,ND04,2019
38023,Divide County,1,ND04,2019
38025,Dunn County,1,ND04,2019
38027,Eddy County,1,ND04,2019
38029,Emmons County,1,ND04,2019
38031,Foster County,1,ND04,2019
38033,Golden Valley County,1,ND04,2019
38035,Grand Forks County,1,ND03,2019
38037,Grant County,1,ND04,2019
38039,Griggs County,1,ND04,2019
38041,Hettinger County,1,ND04,2019
38043,Kidder County,1,ND04,2019
38045,LaMoure County,1,ND04,2019
38047,Logan County,1,ND04,2019
38049,McHenry County,1,ND04,2019
38051,McIntosh County,1,ND04,2019
38053,McKenzie County,1,ND04,2019
38055,McLean County,1,ND04,2019
38057,Mercer County,1,ND04,2019
38059,Morton County,1,ND01,2019
38061,Mountrail County,1,ND04,2019
38063,Nelson County,1,ND04,2019
38065,Oliver County,1,ND04,2019
38067,Pembina County,1,ND04,2019
38069,Pierce County,1,ND04,2019
38071,Ramsey County,1,ND04,2019
38073,Ransom County,1,ND04,2019
38075,Renville County,1,ND04,2019
38077,Richland County,1,ND04,2019
38079,Rolette County,1,ND04,2019
38081,Sargent County,1,ND04,2019
38083,Sheridan County,1,ND04,2019
38085,Sioux County,1,ND04,2019
38087,Slope County,1,ND04,2019
38089,Stark County,1,ND04,2019
38091,Steele County,1,ND04,2019
38093,Stutsman County,1,ND04,2019
38095,Towner County,1,ND04,2019
38097,Traill County,1,ND04,2019
38099,Walsh County,1,ND04,2019
38101,Ward County,1,ND04,2019
38103,Wells County,1,ND04,2019
38105,Williams County,1,ND04,2019
39001,Adams County,1,OH05,2019
39003,Allen County,1,OH02,2019
39005,Ashland County,1,OH12,2019
39007,Ashtabula County,1,OH11,2019
39009,Athens County,1,OH17,2019
39011,Auglaize County,1,OH02,2019
39013,Belmont County,1,OH16,2019
39015,Brown County,1,OH05,2019
39017,Butler County,1,OH04,2019
39019,Carroll County,1,OH15,2019
39021,Champaign County,1,OH03,2019
39023,Clark County,1,OH03,2019
39025,Clermont County,1,OH05,2019
39027,Clinton County,1,OH05,2019
39029,Columbiana County,1,OH13,2019
39031,Coshocton County,1,OH16,2019
39033,Crawford County,1,OH07,2019
39035,Cuyahoga County,1,OH11,2019
39037,Darke County,1,OH03,2019
39039,Defiance County,1,OH01,2019
39041,Delaware County,1,OH09,2019
39043,Erie County,1,OH06,2019
39045,Fairfield County,1,OH09,2019
39047,Fayette County,1,OH09,2019
39049,Franklin County,1,OH09,2019
39051,Fulton County,1,OH01,2019
39053,Gallia County,1,OH10,2019
39055,Geauga County,1,OH11,2019
39057,Greene County,1,OH03,2019
39059,Guernsey County,1,OH16,2019
39061,Hamilton County,1,OH04,2019
39063,Hancock County,1,OH02,2019
39065,Hardin County,1,OH02,2019
39067,Harrison County,1,OH16,2019
39069,Henry County,1,OH01,2019
39071,Highland County,1,OH05,2019
39073,Hocking County,1,OH17,2019
39075,Holmes County,1,OH14,2019
39077,Huron County,1,OH06,2019
39079,Jackson County,1,OH10,2019
39081,Jefferson County,1,OH16,2019
39083,Knox County,1,OH09,2019
39085,Lake County,1,OH11,2019
39087,Lawrence County,1,OH10,2019
39089,Licking County,1,OH09,2019
39091,Logan County,1,OH09,2019
39093,Lorain County,1,OH11,2019
39095,Lucas County,1,OH01,2019
39097,Madison County,1,OH09,2019
39099,Mahoning County,1,OH13,2019
39101,Marion County,1,OH08,2019
39103,Medina County,1,OH12,2019
39105,Meigs County,1,OH17,2019
39107,Mercer County,1,OH02,2019
39109,Miami County,1,OH03,2019
39111,Monroe County,1,OH16,2019
39113,Montgomery County,1,OH03,2019
39115,Morgan County,1,OH16,2019
39117,Morrow County,1,OH08,2019
39119,Muskingum County,1,OH16,2019
39121,Noble County,1,OH16,2019
39123,Ottawa County,1,OH06,2019
39125,Paulding County,1,OH02,2019
39127,Perry County,1,OH16,2019
39129,Pickaway County,1,OH09,2019
39131,Pike County,1,OH10,2019
39133,Portage County,1,OH12,2019
39135,Preble County,1,OH03,2019
39137,Putnam County,1,OH02,2019
39139,Richland County,1,OH07,2019
39141,Ross County,1,OH10,2019
39143,Sandusky County,1,OH06,2019
39145,Scioto County,1,OH10,2019
39147,Seneca County,1,OH06,2019
39149,Shelby County,1,OH03,2019
39151,Stark County,1,OH15,2019
39153,Summit County,1,OH12,2019
39155,Trumbull County,1,OH13,2019
39157,Tuscarawas County,1,OH16,2019
39159,Union County,1,OH09,2019
39161,Van Wert County,1,OH02,2019
39163,Vinton County,1,OH10,2019
39165,Warren County,1,OH04,2019
39167,Washington County,1,OH17,2019
39169,Wayne County,1,OH14,2019
39171,Williams County,1,OH01,2019
39173,Wood County,1,OH01,2019
39175,Wyandot County,1,OH06,2019
40001,Adair County,1,OK05,2019
40003,Alfalfa County,1,OK05,2019
40005,Atoka County,1,OK05,2019
40007,Beaver County,1,OK05,2019
40009,Beckham County,1,OK05,2019
40011,Blaine County,1,OK05,2019
40013,Bryan County,1,OK05,2019
40015,Caddo County,1,OK05,2019
40017,Canadian County,1,OK03,2019
40019,Carter County,1,OK05,2019
40021,Cherokee County,1,OK05,2019
40023,Choctaw County,1,OK05,2019
40025,Cimarron County,1,OK05,2019
40027,Cleveland County,1,OK03,2019
40029,Coal County,1,OK05,2019
40031,Comanche County,1,OK02,2019
40033,Cotton County,1,OK05,2019
40035,Craig County,1,OK05,2019
40037,Creek County,1,OK04,2019
40039,Custer County,1,OK05,2019
40041,Delaware County,1,OK05,2019
40043,Dewey County,1,OK05,2019
40045,Ellis County,1,OK05,2019
40047,Garfield County,1,OK05,2019
40049,Garvin County,1,OK05,2019
40051,Grady County,1,OK03,2019
40053,Grant County,1,OK05,2019
40055,Greer County,1,OK05,2019
40057,Harmon County,1,OK05,2019
40059,Harper County,1,OK05,2019
40061,Haskell County,1,OK05,2019
40063,Hughes County,1,OK05,2019
40065,Jackson County,1,OK05,2019
40067,Jefferson County,1,OK05,2019
40069,Johnston County,1,OK05,2019
40071,Kay County,1,OK05,2019
40073,Kingfisher County,1,OK05,2019
40075,Kiowa County,1,OK05,2019
40077,Latimer County,1,OK05,2019
40079,Le Flore County,1,OK01,2019
40081,Lincoln County,1,OK03,2019
40083,Logan County,1,OK03,2019
40085,Love County,1,OK05,2019
40087,McClain County,1,OK03,2019
40089,McCurtain County,1,OK05,2019
40091,McIntosh County,1,OK05,2019
40093,Major County,1,OK05,2019
40095,Marshall County,1,OK05,2019
40097,Mayes County,1,OK05,2019
40099,Murray County,1,OK05,2019
40101,Muskogee County,1,OK05,2019
40103,Noble County,1,OK05,2019
40105,Nowata County,1,OK05,2019
40107,Okfuskee County,1,OK05,2019
40109,Oklahoma County,1,OK03,2019
40111,Okmulgee County,1,OK04,2019
40113,Osage County,1,OK04,2019
40115,Ottawa County,1,OK05,2019
40117,Pawnee County,1,OK04,2019
40119,Payne County,1,OK05,2019
40121,Pittsburg County,1,OK05,2019
40123,Pontotoc County,1,OK05,2019
40125,Pottawatomie County,1,OK05,2019
40127,Pushmataha County,1,OK05,2019
40129,Roger Mills County,1,OK05,2019
40131,Rogers County,1,OK04,2019
40133,Seminole County,1,OK05,2019
40135,Sequoyah County,1,OK01,2019
40137,Stephens County,1,OK05,2019
40139,Texas County,1,OK05,2019
40141,Tillman County,1,OK05,2019
40143,Tulsa County,1,OK04,2019
40145,Wagoner County,1,OK04,2019
40147,Washington County,1,OK05,2019
40149,Washita County,1,OK05,2019
40151,Woods County,1,OK05,2019
40153,Woodward County,1,OK05,2019
41001,Baker County,1,OR06,2019
41003,Benton County,1,OR02,2019
41005,Clackamas County,1,OR01,2019
41007,Clatsop County,1,OR05,2019
41009,Columbia County,1,OR05,2019
41011,Coos County,1,OR05,2019
41013,Crook County,1,OR06,2019
41015,Curry County,1,OR05,2019
41017,Deschutes County,1,OR04,2019
41019,Douglas County,1,OR07,2019
41021,Gilliam County,1,OR06,2019
41023,Grant County,1,OR06,2019
41025,Harney County,1,OR06,2019
41027,Hood River County,1,OR06,2019
41029,Jackson County,1,OR07,2019
41031,Jefferson County,1,OR06,2019
41033,Josephine County,1,OR07,2019
41035,Klamath County,1,OR04,2019
41037,Lake County,1,OR04,2019
41039,Lane County,1,OR02,2019
41041,Lincoln County,1,OR05,2019
41043,Linn County,1,OR02,2019
41045,Malheur County,1,OR06,2019
41047,Marion County,1,OR03,2019
41049,Morrow County,1,OR06,2019
41051,Multnomah County,1,OR01,2019
41053,Polk County,1,OR03,2019
41055,Sherman County,1,OR06,2019
41057,Tillamook County,1,OR05,2019
41059,Umatilla County,1,OR06,2019
41061,Union County,1,OR06,2019
41063,Wallowa County,1,OR06,2019
41065,Wasco County,1,OR06,2019
41067,Washington County,1,OR01,2019
41069,Wheeler County,1,OR06,2019
41071,Yamhill County,1,OR01,2019
42001,Adams County,1,PA07,2019
42003,Allegheny County,1,PA04,2019
42005,Armstrong County,1,PA04,2019
